0.00031023,0.012468,-0.00092947,0.0004388,0.00028477,0.00028493
-0.00048333,0.012826,-0.0011458,0.00044411,0.00026582,0.00026909
-0.0005552,0.013094,-0.0010398,0.00039395,0.00029606,0.00030433
-0.00046802,0.013191,-0.00076647,0.00045569,0.00028488,0.00028856
-0.00014027,0.012819,-0.00085926,0.00033893,0.00028489,0.00028996
-0.00049342,0.012519,-0.0011167,0.00045708,0.00026458,0.00026506
-0.00037442,0.012311,-0.00086683,0.00034556,0.0002672,0.00029187
-0.00033967,0.012214,-0.0012291,0.00042445,0.00026704,0.00027313
-0.00029202,0.012073,-0.00083486,0.00036864,0.00026108,0.00027049
-0.00033647,0.012169,-0.0010655,0.00042755,0.00028718,0.0002659
-0.00026899,0.011749,-0.00071551,0.00035247,0.00027479,0.00023446
-0.0004526,0.011939,-0.0010398,0.0003613,0.00031616,0.0002894
-0.0002084,0.011741,-0.00088579,0.00040148,0.00027147,0.0002414
-0.0004795,0.011702,-0.0011244,0.00038692,0.00028272,0.00025313
-0.00062871,0.011382,-0.0010074,0.00037786,0.00024008,0.00024513
-0.00039527,0.011407,-0.0010171,0.00034577,0.00027912,0.00026602
-0.00026679,0.011629,-0.00066678,0.00041686,0.0002763,0.00024923
-0.00028325,0.010908,-0.0010051,0.00029811,0.00027826,0.0002453
-0.00031843,0.010889,-0.001306,0.00037808,0.00023877,0.00023877
-0.00048721,0.010753,-0.00050619,0.0003177,0.00022133,0.00024434
